city,date,rate,state
Bengaluru,1/18/2018,72.66,Karnataka
Bengaluru,1/19/2018,72.8,Karnataka
Bengaluru,1/22/2018,73.35,Karnataka
Bengaluru,1/23/2018,73.5,Karnataka
Bengaluru,1/25/2018,73.61,Karnataka
Bengaluru,1/29/2018,73.97,Karnataka
Bengaluru,1/30/2018,74.05,Karnataka
Bengaluru,2/1/2018,74.18,Karnataka
Bengaluru,2/2/2018,74.23,Karnataka
Bengaluru,2/5/2018,74.45,Karnataka
Bengaluru,2/6/2018,74.52,Karnataka
Bengaluru,2/8/2018,74.51,Karnataka
Bengaluru,2/9/2018,74.49,Karnataka
Bengaluru,2/12/2018,74.14,Karnataka
Bengaluru,2/13/2018,74.07,Karnataka
Bengaluru,2/15/2018,73.92,Karnataka
Bengaluru,2/16/2018,73.64,Karnataka
Bengaluru,2/19/2018,73.03,Karnataka
Bengaluru,2/20/2018,72.83,Karnataka
Bengaluru,2/21/2018,72.82,Karnataka
Bengaluru,2/22/2018,72.8,Karnataka
Bengaluru,2/23/2018,72.71,Karnataka
Bengaluru,2/26/2018,72.63,Karnataka
Bengaluru,2/27/2018,72.61,Karnataka
Bengaluru,3/1/2018,72.74,Karnataka
Bengaluru,3/2/2018,72.93,Karnataka
Bengaluru,3/5/2018,73.51,Karnataka
Bengaluru,3/6/2018,73.58,Karnataka
Bengaluru,3/9/2018,73.62,Karnataka
Bengaluru,3/12/2018,73.64,Karnataka
Bengaluru,3/13/2018,73.66,Karnataka
Bengaluru,3/15/2018,73.64,Karnataka
Bengaluru,3/16/2018,73.56,Karnataka
Bengaluru,3/19/2018,73.38,Karnataka
Bengaluru,3/20/2018,73.39,Karnataka
Bengaluru,3/22/2018,73.45,Karnataka
Bengaluru,3/23/2018,73.49,Karnataka
Bengaluru,3/26/2018,73.99,Karnataka
Bengaluru,3/27/2018,74.1,Karnataka
Bengaluru,3/29/2018,74.29,Karnataka
Bengaluru,3/30/2018,74.52,Karnataka
Bengaluru,4/2/2018,75.03,Karnataka
Bengaluru,4/3/2018,75.16,Karnataka
Bengaluru,4/5/2018,75.19,Karnataka
Bengaluru,4/9/2018,75.2,Karnataka
Bengaluru,4/10/2018,75.19,Karnataka
Bengaluru,4/12/2018,75.15,Karnataka
Bengaluru,4/13/2018,75.12,Karnataka
Bengaluru,4/16/2018,75.23,Karnataka
Bengaluru,4/19/2018,75.28,Karnataka
Bengaluru,4/20/2018,75.29,Karnataka
Bengaluru,4/23/2018,75.72,Karnataka
Bengaluru,4/24/2018,75.86,Karnataka
Bengaluru,5/14/2018,76.04,Karnataka
Bengaluru,5/15/2018,76.2,Karnataka
Bengaluru,5/16/2018,76.35,Karnataka
Bengaluru,5/17/2018,76.58,Karnataka
Bengaluru,5/18/2018,76.04,Karnataka
Bengaluru,5/21/2018,77.85,Karnataka
Bengaluru,5/22/2018,78.16,Karnataka
Bengaluru,5/23/2018,78.47,Karnataka
Bengaluru,5/24/2018,78.77,Karnataka
Bengaluru,5/25/2018,79.14,Karnataka
Bengaluru,5/26/2018,79.28,Karnataka
Bengaluru,5/27/2018,79.44,Karnataka
Bengaluru,5/28/2018,79.59,Karnataka
Bengaluru,5/29/2018,79.75,Karnataka
Bengaluru,5/31/2018,79.67,Karnataka
Bengaluru,6/1/2018,79.61,Karnataka
Bengaluru,6/2/2018,79.52,Karnataka
Bengaluru,6/3/2018,79.43,Karnataka
Bengaluru,6/4/2018,79.27,Karnataka
Bengaluru,6/5/2018,79.14,Karnataka
Bengaluru,6/6/2018,79.03,Karnataka
Bengaluru,6/7/2018,78.94,Karnataka
Bengaluru,6/8/2018,78.72,Karnataka
Bengaluru,6/9/2018,78.31,Karnataka
Bengaluru,6/10/2018,78.07,Karnataka
Bengaluru,6/11/2018,77.86,Karnataka
Bengaluru,6/12/2018,77.71,Karnataka
Bengaluru,6/15/2018,77.63,Karnataka
Bengaluru,6/19/2018,77.55,Karnataka
Bengaluru,6/21/2018,77.43,Karnataka
Bengaluru,6/22/2018,77.29,Karnataka
Bengaluru,6/23/2018,77.2,Karnataka
Bengaluru,6/24/2018,77.06,Karnataka
Bengaluru,6/25/2018,76.95,Karnataka
Bengaluru,6/26/2018,76.81,Karnataka
Bengaluru,7/5/2018,76.97,Karnataka
Bengaluru,7/6/2018,77.12,Karnataka
Bengaluru,7/9/2018,77.64,Karnataka
Bengaluru,7/10/2018,77.81,Karnataka
Bengaluru,7/12/2018,77.87,Karnataka
Bengaluru,7/13/2018,78.05,Karnataka
Bengaluru,7/16/2018,79.3,Karnataka
Bengaluru,7/20/2018,79.14,Karnataka
Bengaluru,7/23/2018,78.8,Karnataka
Bengaluru,7/24/2018,78.73,Karnataka
Bengaluru,7/30/2018,78.75,Karnataka
Bengaluru,7/31/2018,78.81,Karnataka
Bengaluru,8/2/2018,78.95,Karnataka
Bengaluru,8/3/2018,79.03,Karnataka
Bengaluru,8/6/2018,79.51,Karnataka
Bengaluru,8/7/2018,79.61,Karnataka
Bengaluru,8/13/2018,79.69,Karnataka
Bengaluru,8/16/2018,79.74,Karnataka
Bengaluru,8/20/2018,80.05,Karnataka
Bengaluru,8/21/2018,80.15,Karnataka
Bengaluru,8/24/2018,80.24,Karnataka
Bengaluru,8/25/2018,74.39,Karnataka
Bengaluru,8/26/2018,74.47,Karnataka
Bengaluru,8/27/2018,80.49,Karnataka
Bengaluru,8/28/2018,80.64,Karnataka
Bengaluru,8/29/2018,80.77,Karnataka
Bengaluru,8/30/2018,80.89,Karnataka
Bengaluru,8/31/2018,81.12,Karnataka
Bengaluru,9/3/2018,81.82,Karnataka
Bengaluru,9/4/2018,81.98,Karnataka
Bengaluru,9/6/2018,82.19,Karnataka
Bengaluru,9/7/2018,82.69,Karnataka
Bengaluru,9/10/2018,83.46,Karnataka
Bengaluru,9/11/2018,83.6,Karnataka
Bengaluru,9/13/2018,83.74,Karnataka
Bengaluru,9/14/2018,84.03,Karnataka
Bengaluru,9/15/2018,84.39,Karnataka
Bengaluru,9/16/2018,84.68,Karnataka
Bengaluru,9/17/2018,84.84,Karnataka
Bengaluru,9/18/2018,82.91,Karnataka
Bengaluru,9/20/2018,82.97,Karnataka
Bengaluru,9/21/2018,83.08,Karnataka
Bengaluru,9/23/2018,83.35,Karnataka
Bengaluru,9/24/2018,83.47,Karnataka
Bengaluru,9/25/2018,83.61,Karnataka
Bengaluru,9/27/2018,83.75,Karnataka
Bengaluru,9/28/2018,83.97,Karnataka
Bengaluru,9/30/2018,84.24,Karnataka
Bengaluru,10/1/2018,84.47,Karnataka
Bengaluru,10/2/2018,84.58,Karnataka
Bengaluru,10/4/2018,84.72,Karnataka
Bengaluru,10/5/2018,82.19,Karnataka
Bengaluru,10/6/2018,82.37,Karnataka
Bengaluru,10/7/2018,82.52,Karnataka
Bengaluru,10/8/2018,82.73,Karnataka
Bengaluru,10/9/2018,82.96,Karnataka
Bengaluru,10/11/2018,83.06,Karnataka
Bengaluru,10/12/2018,83.18,Karnataka
Bengaluru,10/13/2018,83.37,Karnataka
Bengaluru,10/14/2018,83.43,Karnataka
Bengaluru,10/16/2018,83.54,Karnataka
Bengaluru,10/18/2018,83.33,Karnataka
Bengaluru,10/19/2018,83.08,Karnataka
Bengaluru,10/20/2018,82.69,Karnataka
Bengaluru,10/22/2018,82.13,Karnataka
Bengaluru,10/23/2018,82.03,Karnataka
Bengaluru,10/24/2018,81.94,Karnataka
Bengaluru,10/25/2018,81.79,Karnataka
Bengaluru,10/26/2018,81.54,Karnataka
Bengaluru,10/29/2018,80.42,Karnataka
Bengaluru,10/30/2018,80.22,Karnataka
Bengaluru,11/1/2018,80.04,Karnataka
Bengaluru,11/2/2018,79.88,Karnataka
Bengaluru,11/5/2018,79.28,Karnataka
Bengaluru,11/6/2018,79.14,Karnataka
Bengaluru,11/12/2018,78.27,Karnataka
Bengaluru,11/13/2018,78.14,Karnataka
Bengaluru,11/15/2018,77.99,Karnataka
Bengaluru,11/16/2018,77.81,Karnataka
Bengaluru,11/19/2018,77.22,Karnataka
Bengaluru,11/20/2018,77.08,Karnataka
Bengaluru,11/22/2018,76.66,Karnataka
Bengaluru,11/23/2018,76.26,Karnataka
Bengaluru,11/26/2018,75.17,Karnataka
Bengaluru,11/27/2018,74.74,Karnataka
Bengaluru,11/28/2018,74.24,Karnataka
Bengaluru,11/29/2018,73.9,Karnataka
Bengaluru,11/30/2018,73.53,Karnataka
Bengaluru,12/1/2018,73.17,Karnataka
Bengaluru,12/2/2018,72.85,Karnataka
Bengaluru,12/3/2018,72.54,Karnataka
Bengaluru,12/4/2018,72.33,Karnataka
Bengaluru,12/6/2018,71.92,Karnataka
Bengaluru,12/7/2018,71.52,Karnataka
Bengaluru,12/10/2018,70.9,Karnataka
Bengaluru,12/11/2018,70.74,Karnataka
Bengaluru,12/13/2018,70.83,Karnataka
Bengaluru,12/17/2018,71.07,Karnataka
Bengaluru,12/18/2018,71.17,Karnataka
Bengaluru,12/21/2018,71,Karnataka
Bengaluru,12/24/2018,70.39,Karnataka
Bengaluru,12/25/2018,70.32,Karnataka
Bengaluru,12/27/2018,70.27,Karnataka
Bengaluru,12/28/2018,70.08,Karnataka
Bengaluru,12/31/2018,69.36,Karnataka
Bengaluru,1/2/2019,69.26,Karnataka
Bengaluru,1/4/2019,69.05,Karnataka
Bengaluru,1/7/2019,70.78,Karnataka
Bengaluru,1/10/2019,71.18,Karnataka
Bengaluru,1/11/2019,71.38,Karnataka
Bengaluru,1/14/2019,72.47,Karnataka
Bengaluru,1/16/2019,72.68,Karnataka
Bengaluru,1/17/2019,72.83,Karnataka
Bengaluru,1/18/2019,72.91,Karnataka
Bengaluru,1/21/2019,73.52,Karnataka
Bengaluru,1/22/2019,73.66,Karnataka
Bengaluru,1/29/2019,73.57,Karnataka
Bengaluru,1/31/2019,73.47,Karnataka
Bengaluru,2/1/2019,73.23,Karnataka
Bengaluru,2/5/2019,72.71,Karnataka
Bengaluru,2/8/2019,72.65,Karnataka
Bengaluru,2/11/2019,72.6,Karnataka
Bengaluru,2/14/2019,72.66,Karnataka
Bengaluru,2/15/2019,72.73,Karnataka
Bengaluru,2/18/2019,73.2,Karnataka
Bengaluru,2/19/2019,73.3,Karnataka
Bengaluru,2/22/2019,73.6,Karnataka
Bengaluru,2/25/2019,73.89,Karnataka
Bengaluru,2/26/2019,73.99,Karnataka
Bengaluru,2/28/2019,74.06,Karnataka
Bengaluru,3/1/2019,74.17,Karnataka
Bengaluru,3/4/2019,74.54,Karnataka
Bengaluru,3/5/2019,74.62,Karnataka
Bengaluru,3/11/2019,74.84,Karnataka
Bengaluru,3/12/2019,74.79,Karnataka
Bengaluru,3/14/2019,74.86,Karnataka
Bengaluru,3/15/2019,74.94,Karnataka
Bengaluru,3/18/2019,75.18,Karnataka
Bengaluru,3/21/2019,75.1,Karnataka
Bengaluru,3/22/2019,75.15,Karnataka
Bengaluru,3/23/2019,75.21,Karnataka
Bengaluru,3/24/2019,75.26,Karnataka
Bengaluru,3/28/2019,75.21,Karnataka
Bengaluru,4/1/2019,75.28,Karnataka
Bengaluru,4/5/2019,75.34,Karnataka
Bengaluru,4/8/2019,75.27,Karnataka
Bengaluru,4/9/2019,75.22,Karnataka
Bengaluru,4/12/2019,75.28,Karnataka
Bengaluru,4/15/2019,75.41,Karnataka
Bengaluru,4/16/2019,75.36,Karnataka
Bengaluru,4/20/2019,75.43,Karnataka
Bengaluru,4/22/2019,75.38,Karnataka
Bengaluru,4/25/2019,75.45,Karnataka
Bengaluru,4/27/2019,75.51,Karnataka
Bengaluru,4/30/2019,75.56,Karnataka
Bengaluru,5/2/2019,75.49,Karnataka
Bengaluru,5/4/2019,75.5,Karnataka
Bengaluru,5/5/2019,75.43,Karnataka
Bengaluru,5/6/2019,75.36,Karnataka
Bengaluru,5/9/2019,75.2,Karnataka
Bengaluru,5/10/2019,74.98,Karnataka
Bengaluru,5/11/2019,74.48,Karnataka
Bengaluru,5/12/2019,74.04,Karnataka
Bengaluru,5/13/2019,73.73,Karnataka
Bengaluru,5/14/2019,73.47,Karnataka
Bengaluru,5/17/2019,73.39,Karnataka
Bengaluru,5/18/2019,73.32,Karnataka
Bengaluru,5/20/2019,73.41,Karnataka
Bengaluru,5/21/2019,73.46,Karnataka
Bengaluru,5/23/2019,73.55,Karnataka
Bengaluru,5/24/2019,73.69,Karnataka
Bengaluru,5/25/2019,73.84,Karnataka
Bengaluru,5/26/2019,73.98,Karnataka
Bengaluru,5/27/2019,74.09,Karnataka
Bengaluru,5/28/2019,74.18,Karnataka
Bengaluru,5/30/2019,74.12,Karnataka
Bengaluru,5/31/2019,74.04,Karnataka
Bengaluru,6/1/2019,74.01,Karnataka
Bengaluru,6/2/2019,73.89,Karnataka
Bengaluru,6/3/2019,73.68,Karnataka
Bengaluru,6/4/2019,73.61,Karnataka
Bengaluru,6/6/2019,73.44,Karnataka
Bengaluru,6/7/2019,73.31,Karnataka
Bengaluru,6/10/2019,72.78,Karnataka
Bengaluru,6/13/2019,72.7,Karnataka
Bengaluru,6/14/2019,72.52,Karnataka
Bengaluru,6/15/2019,72.32,Karnataka
Bengaluru,6/16/2019,72.26,Karnataka
Bengaluru,6/24/2019,72.38,Karnataka
Bengaluru,6/27/2019,72.46,Karnataka
Bengaluru,6/28/2019,72.51,Karnataka
Bengaluru,6/29/2019,72.62,Karnataka
Bengaluru,6/30/2019,72.72,Karnataka
Bengaluru,7/1/2019,72.82,Karnataka
Bengaluru,7/2/2019,72.89,Karnataka
Bengaluru,7/6/2019,75.42,Karnataka
Bengaluru,7/9/2019,75.37,Karnataka
Bengaluru,7/13/2019,75.46,Karnataka
Bengaluru,7/14/2019,75.55,Karnataka
Bengaluru,7/15/2019,75.69,Karnataka
Bengaluru,7/16/2019,75.75,Karnataka
Bengaluru,7/18/2019,75.83,Karnataka
Bengaluru,7/23/2019,75.9,Karnataka
Bengaluru,7/25/2019,75.83,Karnataka
Bengaluru,7/26/2019,75.77,Karnataka
Bengaluru,7/27/2019,75.72,Karnataka
Bengaluru,7/28/2019,75.62,Karnataka
Bengaluru,7/29/2019,75.46,Karnataka
Bengaluru,7/30/2019,75.33,Karnataka
Bengaluru,8/1/2019,75.26,Karnataka
Bengaluru,8/2/2019,75.1,Karnataka
Bengaluru,8/3/2019,75.02,Karnataka
Bengaluru,8/4/2019,74.94,Karnataka
Bengaluru,8/5/2019,74.78,Karnataka
Bengaluru,8/6/2019,74.69,Karnataka
Bengaluru,8/8/2019,74.64,Karnataka
Bengaluru,8/9/2019,74.48,Karnataka
Bengaluru,8/11/2019,74.39,Karnataka
Bengaluru,8/18/2019,74.3,Karnataka
Bengaluru,8/19/2019,74.23,Karnataka
Bengaluru,8/24/2019,74.31,Karnataka
Bengaluru,8/25/2019,74.39,Karnataka
Bengaluru,8/26/2019,74.47,Karnataka
Bengaluru,8/27/2019,74.47,Karnataka
Bengaluru,8/29/2019,74.41,Karnataka
Bengaluru,9/5/2019,74.38,Karnataka
Bengaluru,9/6/2019,74.29,Karnataka
Bengaluru,9/7/2019,74.19,Karnataka
Bengaluru,9/8/2019,74.13,Karnataka
Bengaluru,9/10/2019,74.18,Karnataka
Bengaluru,9/12/2019,74.24,Karnataka
Bengaluru,9/13/2019,74.32,Karnataka
Bengaluru,9/14/2019,74.4,Karnataka
Bengaluru,9/15/2019,74.46,Karnataka
Bengaluru,9/17/2019,74.61,Karnataka
Bengaluru,9/18/2019,74.87,Karnataka
Bengaluru,9/19/2019,75.17,Karnataka
Bengaluru,9/20/2019,75.53,Karnataka
Bengaluru,9/21/2019,75.83,Karnataka
Bengaluru,9/22/2019,76.11,Karnataka
Bengaluru,9/23/2019,76.41,Karnataka
Bengaluru,9/24/2019,76.64,Karnataka
Bengaluru,9/26/2019,76.7,Karnataka
Bengaluru,9/27/2019,76.86,Karnataka
Bengaluru,9/30/2019,76.94,Karnataka
Bengaluru,10/1/2019,77.16,Karnataka
Bengaluru,10/3/2019,77.06,Karnataka
Bengaluru,10/4/2019,76.87,Karnataka
Bengaluru,10/5/2019,76.57,Karnataka
Bengaluru,10/7/2019,76.28,Karnataka
Bengaluru,10/8/2019,76.11,Karnataka
Bengaluru,10/10/2019,76.06,Karnataka
Bengaluru,10/11/2019,75.93,Karnataka
Bengaluru,10/12/2019,75.83,Karnataka
Bengaluru,10/15/2019,75.78,Karnataka
Bengaluru,10/22/2019,75.72,Karnataka
Bengaluru,10/24/2019,75.67,Karnataka
Bengaluru,10/25/2019,75.56,Karnataka
Bengaluru,10/26/2019,75.47,Karnataka
Bengaluru,10/29/2019,75.41,Karnataka
Bengaluru,11/1/2019,75.29,Karnataka
Bengaluru,11/2/2019,75.21,Karnataka
Bengaluru,11/3/2019,75.16,Karnataka
Bengaluru,11/4/2019,75.07,Karnataka
Bengaluru,11/5/2019,75.02,Karnataka
Bengaluru,11/8/2019,75.12,Karnataka
Bengaluru,11/9/2019,75.28,Karnataka
Bengaluru,11/10/2019,75.49,Karnataka
Bengaluru,11/11/2019,75.64,Karnataka
Bengaluru,11/13/2019,75.75,Karnataka
Bengaluru,11/14/2019,75.9,Karnataka
Bengaluru,11/15/2019,76.09,Karnataka
Bengaluru,11/16/2019,76.23,Karnataka
Bengaluru,11/17/2019,76.36,Karnataka
Bengaluru,11/18/2019,76.52,Karnataka
Bengaluru,11/19/2019,76.68,Karnataka
Bengaluru,11/22/2019,76.83,Karnataka
Bengaluru,11/23/2019,76.93,Karnataka
Bengaluru,11/24/2019,77.03,Karnataka
Bengaluru,11/25/2019,77.16,Karnataka
Bengaluru,11/26/2019,77.26,Karnataka
Bengaluru,11/29/2019,77.31,Karnataka
Bengaluru,11/30/2019,77.363,Karnataka
Bengaluru,12/1/2019,77.49,Karnataka
Bengaluru,12/7/2019,77.4,Karnataka
Bengaluru,12/8/2019,77.49,Karnataka
Bengaluru,12/9/2019,77.54,Karnataka
Bengaluru,12/10/2019,77.55,Karnataka
Bengaluru,12/12/2019,77.5,Karnataka
Bengaluru,12/13/2019,77.44,Karnataka
Bengaluru,12/14/2019,77.38,Karnataka
Bengaluru,12/15/2019,77.28,Karnataka
Bengaluru,12/16/2019,77.23,Karnataka
Bengaluru,12/17/2019,77.18,Karnataka
Bengaluru,12/19/2019,77.16,Karnataka
Bengaluru,12/26/2019,77.22,Karnataka
Bengaluru,12/27/2019,77.28,Karnataka
Bengaluru,12/29/2019,77.42,Karnataka
Bengaluru,12/30/2019,77.59,Karnataka
Bengaluru,12/31/2019,77.69,Karnataka
Bengaluru,1/2/2020,77.83,Karnataka
Bengaluru,1/3/2020,77.93,Karnataka
Bengaluru,1/4/2020,78.03,Karnataka
Bengaluru,1/5/2020,78.13,Karnataka
Bengaluru,1/6/2020,78.28,Karnataka
Bengaluru,1/7/2020,78.43,Karnataka
Bengaluru,1/8/2020,78.33,Karnataka
Bengaluru,1/9/2020,78.41,Karnataka
Bengaluru,1/10/2020,78.56,Karnataka
Bengaluru,1/11/2020,78.62,Karnataka
Bengaluru,1/12/2020,78.52,Karnataka
Bengaluru,1/13/2020,78.4,Karnataka
Bengaluru,1/14/2020,78.3,Karnataka
Bengaluru,1/16/2020,78.14,Karnataka
Bengaluru,1/17/2020,77.99,Karnataka
Bengaluru,1/18/2020,77.84,Karnataka
Bengaluru,1/19/2020,77.66,Karnataka
Bengaluru,1/20/2020,77.55,Karnataka
Bengaluru,1/21/2020,77.39,Karnataka
Bengaluru,1/22/2020,77.39,Karnataka
Bengaluru,1/23/2020,77.21,Karnataka
Bengaluru,1/24/2020,76.99,Karnataka
Bengaluru,1/25/2020,76.74,Karnataka
Bengaluru,1/26/2020,76.44,Karnataka
Bengaluru,1/27/2020,76.23,Karnataka
Bengaluru,1/28/2020,76.12,Karnataka
Bengaluru,1/29/2020,76.12,Karnataka
Bengaluru,1/30/2020,75.88,Karnataka
Bengaluru,1/31/2020,75.77,Karnataka
Bengaluru,2/1/2020,75.63,Karnataka
Bengaluru,2/2/2020,75.53,Karnataka
Bengaluru,2/3/2020,75.48,Karnataka
Bengaluru,2/4/2020,75.43,Karnataka
Bengaluru,2/5/2020,75.43,Karnataka
Bengaluru,2/6/2020,75.32,Karnataka
Bengaluru,2/7/2020,75.1,Karnataka
Bengaluru,2/8/2020,74.86,Karnataka
Bengaluru,2/9/2020,74.64,Karnataka
Bengaluru,2/10/2020,74.51,Karnataka
Bengaluru,2/11/2020,74.35,Karnataka
Bengaluru,2/12/2020,74.35,Karnataka
Bengaluru,2/13/2020,74.35,Karnataka
Bengaluru,2/14/2020,74.35,Karnataka
Bengaluru,2/15/2020,74.35,Karnataka
Bengaluru,2/17/2020,74.35,Karnataka
Bengaluru,2/18/2020,74.3,Karnataka
Bengaluru,2/19/2020,74.3,Karnataka
Bengaluru,2/20/2020,74.3,Karnataka
Bengaluru,2/21/2020,74.3,Karnataka
Bengaluru,2/24/2020,74.42,Karnataka
Bengaluru,2/25/2020,74.42,Karnataka
Bengaluru,2/26/2020,74.42,Karnataka
Bengaluru,2/27/2020,74.37,Karnataka
Bengaluru,2/28/2020,74.37,Karnataka
Bengaluru,2/29/2020,74.3,Karnataka
Bengaluru,3/1/2020,74.15,Karnataka
Bengaluru,3/2/2020,73.92,Karnataka
Bengaluru,3/3/2020,73.87,Karnataka
Bengaluru,3/4/2020,73.87,Karnataka
Bengaluru,3/5/2020,73.71,Karnataka
Bengaluru,3/6/2020,73.56,Karnataka
Bengaluru,3/7/2020,73.43,Karnataka
Bengaluru,3/8/2020,73.24,Karnataka
Bengaluru,3/9/2020,72.99,Karnataka
Bengaluru,3/10/2020,72.69,Karnataka
Bengaluru,3/11/2020,72.69,Karnataka
Bengaluru,3/12/2020,72.52,Karnataka
Bengaluru,3/13/2020,72.38,Karnataka
Bengaluru,3/14/2020,72.25,Karnataka
Bengaluru,3/15/2020,72.12,Karnataka
Bengaluru,3/16/2020,71.95,Karnataka
Bengaluru,3/17/2020,71.95,Karnataka
Bengaluru,3/18/2020,71.95,Karnataka
Bengaluru,3/19/2020,71.95,Karnataka
Bengaluru,3/20/2020,71.95,Karnataka
Bengaluru,3/21/2020,71.95,Karnataka
Bengaluru,3/22/2020,71.95,Karnataka
Bengaluru,3/23/2020,71.95,Karnataka
Bengaluru,3/24/2020,71.95,Karnataka
Bengaluru,3/25/2020,71.95,Karnataka
Bengaluru,3/26/2020,71.95,Karnataka
Bengaluru,3/27/2020,71.95,Karnataka
Bengaluru,3/28/2020,71.95,Karnataka
Bengaluru,3/29/2020,71.95,Karnataka
Bengaluru,3/30/2020,71.95,Karnataka
Bengaluru,3/31/2020,71.95,Karnataka
Bengaluru,4/1/2020,71.95,Karnataka
Bengaluru,4/2/2020,71.95,Karnataka
Bengaluru,4/3/2020,71.95,Karnataka
Bengaluru,4/4/2020,71.95,Karnataka
Bengaluru,4/5/2020,71.95,Karnataka
Bengaluru,4/6/2020,73.53,Karnataka
Bengaluru,4/7/2020,73.53,Karnataka
Bengaluru,4/8/2020,73.53,Karnataka
Bengaluru,4/9/2020,73.53,Karnataka
Bengaluru,4/10/2020,73.53,Karnataka
Bengaluru,4/11/2020,73.53,Karnataka
Bengaluru,4/12/2020,73.53,Karnataka
Bengaluru,4/13/2020,73.53,Karnataka
Bengaluru,4/14/2020,73.53,Karnataka
Bengaluru,4/15/2020,73.53,Karnataka
Bengaluru,4/16/2020,73.53,Karnataka
Bengaluru,4/17/2020,73.53,Karnataka
Bengaluru,4/18/2020,73.53,Karnataka
Bengaluru,4/20/2020,73.53,Karnataka
Bengaluru,4/21/2020,73.53,Karnataka
Bengaluru,4/22/2020,73.53,Karnataka
Bengaluru,4/23/2020,73.53,Karnataka
Bengaluru,4/24/2020,73.53,Karnataka
Bengaluru,4/25/2020,73.53,Karnataka
Bengaluru,4/26/2020,73.53,Karnataka
Bengaluru,4/27/2020,73.53,Karnataka
Bengaluru,4/28/2020,73.53,Karnataka
Bengaluru,4/29/2020,73.53,Karnataka
Bengaluru,4/30/2020,73.53,Karnataka
Bengaluru,5/1/2020,73.53,Karnataka
Bengaluru,5/2/2020,73.53,Karnataka
Bengaluru,5/3/2020,73.53,Karnataka
Bengaluru,5/4/2020,73.53,Karnataka
Bengaluru,5/5/2020,73.53,Karnataka
Bengaluru,5/6/2020,73.53,Karnataka
Bengaluru,5/7/2020,73.53,Karnataka
Bengaluru,5/8/2020,73.53,Karnataka
Bengaluru,5/9/2020,73.53,Karnataka
Bengaluru,5/10/2020,73.53,Karnataka
Bengaluru,5/11/2020,73.53,Karnataka
Bengaluru,5/12/2020,73.53,Karnataka
Bengaluru,5/13/2020,73.53,Karnataka
Bengaluru,5/14/2020,73.53,Karnataka
Bengaluru,5/15/2020,73.53,Karnataka
Bengaluru,5/16/2020,73.53,Karnataka
Bengaluru,5/17/2020,73.53,Karnataka
Bengaluru,5/18/2020,73.53,Karnataka
Bengaluru,5/19/2020,73.53,Karnataka
Bengaluru,5/20/2020,73.53,Karnataka
Bengaluru,5/21/2020,73.53,Karnataka
Bengaluru,5/22/2020,73.53,Karnataka
Bengaluru,5/23/2020,73.53,Karnataka
Bengaluru,5/24/2020,73.53,Karnataka
Bengaluru,5/25/2020,73.53,Karnataka
Bengaluru,5/26/2020,73.53,Karnataka
Bengaluru,5/27/2020,73.53,Karnataka
Bengaluru,5/28/2020,73.53,Karnataka
Bengaluru,5/29/2020,73.53,Karnataka
Bengaluru,5/30/2020,73.53,Karnataka
Bengaluru,5/31/2020,73.53,Karnataka
Bengaluru,6/1/2020,73.53,Karnataka
Bengaluru,6/2/2020,73.53,Karnataka
Bengaluru,6/3/2020,73.53,Karnataka
Bengaluru,6/4/2020,73.53,Karnataka
Bengaluru,6/5/2020,73.53,Karnataka
Bengaluru,6/6/2020,73.53,Karnataka
Bengaluru,6/7/2020,74.13,Karnataka
Bengaluru,6/8/2020,74.73,Karnataka
Bengaluru,6/9/2020,75.27,Karnataka
Bengaluru,6/10/2020,75.67,Karnataka
Bengaluru,6/11/2020,76.27,Karnataka
Bengaluru,6/12/2020,76.87,Karnataka
Bengaluru,6/13/2020,77.47,Karnataka
Bengaluru,6/14/2020,78.07,Karnataka
Bengaluru,6/15/2020,78.71,Karnataka
Bengaluru,6/16/2020,79.2,Karnataka
Bengaluru,6/17/2020,79.77,Karnataka
Bengaluru,6/18/2020,80.31,Karnataka
Bengaluru,6/19/2020,80.89,Karnataka
Bengaluru,6/20/2020,81.42,Karnataka
Bengaluru,6/21/2020,81.78,Karnataka
Bengaluru,6/22/2020,82.13,Karnataka
Bengaluru,6/23/2020,82.33,Karnataka
Bengaluru,6/24/2020,82.33,Karnataka
Bengaluru,6/25/2020,82.49,Karnataka
Bengaluru,6/26/2020,82.72,Karnataka
Bengaluru,6/27/2020,82.97,Karnataka
Bengaluru,6/28/2020,82.97,Karnataka
Bengaluru,6/29/2020,83.02,Karnataka
Bengaluru,6/30/2020,83.02,Karnataka
Bengaluru,7/1/2020,83.02,Karnataka
Bengaluru,7/2/2020,83.02,Karnataka
Bengaluru,7/3/2020,83.02,Karnataka
Bengaluru,7/4/2020,83.02,Karnataka
Bengaluru,7/5/2020,83.02,Karnataka
Bengaluru,7/6/2020,83.02,Karnataka
Bengaluru,7/7/2020,83.02,Karnataka
Bengaluru,7/8/2020,83.02,Karnataka
Bengaluru,7/9/2020,83.02,Karnataka
Bengaluru,7/10/2020,83.02,Karnataka
Bengaluru,7/11/2020,83.02,Karnataka
Bengaluru,7/12/2020,83.02,Karnataka
Bengaluru,7/13/2020,83.02,Karnataka
Bengaluru,7/15/2020,83.02,Karnataka
Bengaluru,7/16/2020,83.02,Karnataka
Bengaluru,7/17/2020,83.02,Karnataka
Bengaluru,7/18/2020,83.02,Karnataka
Bengaluru,7/19/2020,83.02,Karnataka
Bengaluru,7/20/2020,83.02,Karnataka
